date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes,
5/12/2022 5:00:09,,,Bastion,beach,,,,X,,,,,,,0:26:51,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8380315317003208603,,,Housing,No Vod,0,0,"1,455",FALSE,,,,,,,,,"400 block tunnel to find lava 14 minute nether enter but the nether was dope, hit blind even with 20 obby (400 blocks), played pigstep",
5/12/2022 5:00:08,,,Bastion,beach,,,,X,,,,,,,0:27:55,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8348512398127858278,,,Treasure,No Vod,0,0,"1,454",FALSE,,,,,,,,,"2/4s diamond top and bottom treasure but bottom was just grabbing blocks, shieldless fort first 0 cycle",
5/12/2022 5:00:07,,,Bastion,jungle,,,,X,,,,,,,0:37:31,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1287754136922310927,,,Stables/Housing,No Vod,0,0,"1,453",FALSE,,,,,,,,,"double bad 1 triple stables only 6 pearls, awful fortress split, ripped god apple in ruined portal on way to second bastion, had to guess stronghold cause of eye breaks",
5/12/2022 5:00:06,,,Bastion,forest,,,,X,,,,,,,0:26:11,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5679729055668158742,,,Treasure,No Vod,0,1,"1,452",FALSE,,,,,,,,,Had sub 20 potential but bad trades from treasure did top and bottom clutched up with skeleton there twice too,
5/12/2022 5:00:05,,,Bastion,forest,,,,X,,,,,,,0:24:08,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1428902063389051872,,,Housing,No Vod,0,0,"1,451",FALSE,,,,,,,,,very limited stuff in end but hit one cycle .5 angle change was more like .4,
5/12/2022 5:00:04,,,Bastion,forest,,,,X,,,,,,,0:27:07,,8,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725884559420412800,,,Bridge,No Vod,0,1,"1,450",FALSE,,,,,,,,,lost in bridge broke iron pick sick blaze rod save at fortress,
5/12/2022 5:00:03,,,Bastion,forest,,,,X,,,,,,,0:24:37,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165029370927133037,,,Treasure,No Vod,0,2,"1,449",FALSE,,,,,,,,,400 blind top treasure only fort near spawn but went to treasure first creeper in starter staircase,
5/12/2022 5:00:02,,,Bastion,taiga,,,,X,,,,,,,0:22:55,,9,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4845474460524498614,,,Bridge,No Vod,0,0,"1,448",FALSE,,,,,,,,,19 obby 1.2k blind,
5/12/2022 5:00:01,,,Bastion,forest,,,,X,,,,,,,0:21:40,,8,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470851209904133741,,,Treasure,No Vod,0,0,"1,447",FALSE,,,,,,,,,100% video worthy so much happened in nether and end fight was awesome,
5/12/2022 5:00:00,,,Bastion,forest,,,,X,,,,,,,0:26:22,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2703659973104456744,,,Bridge,No Vod,0,1,"1,446",FALSE,,,,,,,,,traded classic at blaze spawner after bastion for 1 more obby for 20,
5/11/2022 5:00:13,,,Bastion,plains,,,,X,,,,,,,0:33:18,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8565558774931533427,,,Treasure,No Vod,0,0,"1,445",FALSE,,,,,,,,,X,
5/11/2022 5:00:12,,,Bastion,taiga,,,,X,,,,,,,0:26:09,,8,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1310514304273448218,,,Treasure,No Vod,0,1,"1,444",FALSE,,,,,,,,,wack fort split top treasure only blinded like 500 blocks,
5/11/2022 5:00:11,,,Bastion,plains,,,,X,,,,,,,0:29:28,,8,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336613109787641363,,,Housing/Treasure,No Vod,0,0,"1,443",FALSE,,,,,,,,,anchor only cycle ocean exposed stronghold,
5/11/2022 5:00:10,,,Bastion,taiga,,,,X,,,,,,,0:29:48,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344626231547582752,,,Stables/Stables,No Vod,0,2,"1,442",FALSE,,,,,,,,,fort almmost 1k out first stables double bad didnt go in second did gap and 2 triples for 20 obby,
5/11/2022 5:00:09,,,Bastion,plains,,,,X,,,,,,,0:30:22,,8,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556731537558987703,,,Treasure,No Vod,0,0,"1,441",FALSE,,,,,,,,,dumb dragon ocean exposed second portal under monument didnt get dong stronghold right next to it,
5/11/2022 5:00:08,,,Bastion,taiga,,,,X,,,,,,,0:34:30,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3181747084436433021,,,Stables/Treasure,No Vod,0,2,"1,440",FALSE,,,,,,,,,awful seed fort 1k out no pearls from stables no pearls from bottom treasure had to do top as well,
5/11/2022 5:00:07,,,Bastion,jungle,,,,X,,,,,,,0:28:09,,8,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4438730565638461662,,,Bridge,No Vod,0,2,"1,439",FALSE,,,,,,,,,8 year dragon cause no arrows,
5/11/2022 5:00:06,,,Bastion,taiga,,,,X,,,,,,,0:34:42,,8,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8515529705788236468,,,Treasure,No Vod,0,2,"1,438",FALSE,,,,,,,,,bad everything top and bottom treasure weird fortress gen insane end island gen,
5/11/2022 5:00:05,,,Bastion,forest,,,,X,,,,,,,0:21:18,,8,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076219559594904182,,,Stables,No Vod,0,2,"1,437",FALSE,,,,,,,,,good nether half heart in fortress had to trade triple and gap for pearls worst end island ever,
5/11/2022 5:00:04,,,Bastion,plains,,,,X,,,,,,,0:30:20,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019688325716036694,,,Stables/Stables,No Vod,0,1,"1,436",FALSE,,,,,,,,,"insane end island crafted buttons in ow, 7 pearls from first bastion double spawner 1k out in nether ocean exposed portal room",
5/11/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:21:23,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7589867179068963841,,,Bridge,No Vod,0,2,"1,435",FALSE,,,,,,,,,400 block blind weird end island,
5/11/2022 5:00:02,,,Bastion,dark_forest,,,,X,,,,,,,0:23:39,,8,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7589867179068963841,,,Stables,No Vod,0,1,"1,434",FALSE,,,,,,,,,almost botched one cycle looting 2 sword from nether ruined portal crazy ssv fort,
5/11/2022 5:00:01,,,Bastion,beach,,,,X,,,,,,,0:16:43,,8,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2994099258383681530,,,Housing,No Vod,0,1,"1,433",FALSE,,,,,,,,,"probably best seed of entire challenge, 125 block blind wasted 2 minutes trying to get 20 obby and then another minute to bad nav",
5/11/2022 5:00:00,,,Bastion,beach,,,,X,,,,,,,0:33:48,,9,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7641631394908587703,,,Stables,No Vod,0,3,"1,432",FALSE,,,,,,,,,10 minute stronghold nav 1.2k ish blind fort first spawned basically in it,
5/10/2022 5:00:05,,,Bastion,plains,,,,X,,,,,,,0:40:55,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58219362219735205,,,Stables,No Vod,0,2,"1,431",FALSE,,,,,,,,,screwed preemptive up badly had a 20 minute phone call in the middle of the run i hate this run,
5/10/2022 5:00:04,,,Bastion,badlands,,,,X,,,,,,,0:38:20,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-799484912808165810,,,Stables/Bridge,No Vod,0,3,"1,430",FALSE,,,,,,,,,gross everything stables was double bad single triple stronghold was wack annoying end fight,
5/10/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:30:08,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-673859115520733295,,,Bridge,No Vod,0,0,"1,429",FALSE,,,,,,,,,4 bed diagonal best stronghold ive ever seen in my life fort first 32 chunk bastion,
5/10/2022 5:00:02,,,Bastion,plains,,,,X,,,,,,,0:30:19,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508741203788732286,,,Stables,No Vod,0,2,"1,428",FALSE,,,,,,,,,"dragon took 74 years to perch then broke bed sick recovery pearl, portal room 26 rooms away",
5/10/2022 5:00:01,,,Bastion,jungle,,,,X,,,,,,,0:26:38,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5722526071647989393,,,Housing,No Vod,0,1,"1,427",FALSE,,,,,,,,,weird end island hard to 0 preemptive was wacky good nether proxoimity,
5/10/2022 5:00:00,,,Bastion,taiga,,,,X,,,,,,,0:27:06,,9,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5555204652830370307,,,Treasure,No Vod,0,0,"1,426",FALSE,,,,,,,,,slow perch fort first ripped 20 obby from top treasure only,
5/9/2022 5:00:08,,,Bastion,forest,,,,X,,,,,,,0:23:36,,9,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6791172620920989463,,,Stables,No Vod,0,2,"1,425",FALSE,,,,,,,,,"Double bad gap stables but double triple, .6 angle change zombie attack while trying to dig down to stronghold",
5/9/2022 5:00:07,,,Bastion,taiga,,,,X,,,,,,,0:24:57,,8,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6062803220872632264,,,Treasure,No Vod,0,0,"1,424",FALSE,,,,,,,,,messed up end build stronghold sucked cool village in beginning,
5/9/2022 5:00:06,,,Bastion,forest,,,,X,,,,,,,0:24:34,,8,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6109094266325070250,,,Treasure,No Vod,0,2,"1,423",FALSE,,,,,,,,,ripped trades from a pretty bad treasure fortress first like 300 block blind blind only,
5/9/2022 5:00:05,,,Bastion,plains,,,,X,,,,,,,0:38:43,,8,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51643836140508535,,,Housing/Treasure,No Vod,0,2,"1,422",FALSE,,,,,,,,,just awful nether fortress 1500 out 1.6 angle change though really bad stronghold not 0able end,
5/9/2022 5:00:04,,,Bastion,forest,,,,X,,,,,,,0:24:14,,8,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8571040506764010487,,,Treasure,No Vod,0,2,"1,421",FALSE,,,,,,,,,3+1 1 in 480k pearl rates .4 angle change for axis,
5/9/2022 5:00:03,,,Bastion,forest,,,,X,,,,,,,0:24:52,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1029269893150976742,,,Bridge,No Vod,0,1,"1,420",FALSE,,,,,,,,,pretty silly bastion split everything else was average besides swamp stronghold,
5/9/2022 5:00:02,,,Bastion,beach,,,,X,,,,,,,0:28:25,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8166526435563929634,,,Housing,No Vod,0,1,"1,419",FALSE,,,,,,,,,almost died to boat glitch entering  bastion lava housing fortress 1300 blocks out,
5/9/2022 5:00:01,,,Bastion,plains,,,,X,,,,,,,0:17:53,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3757420137808492662,,,Stables,No Vod,0,1,"1,418",FALSE,,,,,,,,,"back to back sub 20's had sub 15 potential but lost nearly 2 minutes to final rod, 400 block blind ruined portal enter",
5/9/2022 5:00:00,,,Bastion,forest,,,,X,,,,,,,0:19:36,,8,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5446374084770476371,,,Treasure,No Vod,0,1,"1,417",FALSE,,,,,,,,,"fastion fort first 2.4 angle change dungeon overworld that gave bucket, axis on top of starter chunk not eye spy",
5/6/2022 5:00:09,,,Bastion,plains,,,,X,,,,,,,0:33:07,,8,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6090668402304066975,,,Treasure,No Vod,0,1,"1,416",FALSE,,,,,,,,,hilarious stronghold nav 13 minute enter crazy 20 obi treaqsure chest broke 2 iron pics again,
5/6/2022 5:00:08,,,Bastion,plains,,,,X,,,,,,,0:37:11,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2966273562501089950,,,Treasure,No Vod,0,3,"1,415",FALSE,,,,,,,,,y5 portal room broke 2 iron picks 2k blind really bad nether,
5/6/2022 5:00:07,,,Bastion,plains,,,,X,,,,,,,0:27:08,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562417633524747876,,,Housing,No Vod,0,1,"1,414",FALSE,,,,,,,,,used diamond sword on dragon because i forgot about it entire run broke 2 iron pickaxes mapless overworld forgot arrows,
5/6/2022 5:00:06,,,Bastion,savanna,,,,X,,,,,,,0:27:03,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7196008122781503840,,,Stables,No Vod,0,0,"1,413",FALSE,,,,,,,,,funny wither shield moment traded with pig at fort for more fire res blind only ocean exposed stronghold,
5/6/2022 5:00:05,,,Bastion,beach,,,,X,,,,,,,0:28:40,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130391996482598080,,,Treasure,No Vod,0,2,"1,412",FALSE,,,,,,,,,0'ed scary fort bottom and top treasure,
5/6/2022 5:00:04,,,Bastion,plains,,,,X,,,,,,,0:26:40,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4180310801574624725,,,Treasure,No Vod,0,0,"1,411",FALSE,,,,,,,,,went for 0 too low health 4th ring axis fort 1k out no spawner in 32rd ocean exposed,
5/6/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:26:31,,8,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3920557578633733274,,,Stables,No Vod,0,1,"1,410",FALSE,,,,,,,,,blind only sick boat clutch on way to fortress,
5/6/2022 5:00:02,,,Bastion,plains,,,,X,,,,,,,0:31:54,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6113279756224746075,,,Treasure/Treasure/Treasure,No Vod,0,3,"1,409",FALSE,,,,,,,,,mesa at spawn 3 treasures axis portal was 1k blocks out,
5/6/2022 5:00:01,,,Bastion,plains,,,,X,,,,,,,0:26:55,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6155559078143266636,,,Bridge,No Vod,0,1,"1,408",FALSE,,,,,,,,,0'ed had blind only didnt go to spawner for fort,
5/6/2022 5:00:00,,,Bastion,taiga,,,,X,,,,,,,0:17:48,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7673715684798418758,,,Housing,No Vod,0,4,"1,407",FALSE,,,,,,,,,"really -30 seconds to my pause menu being weird in beginning, played really well",
5/5/2022 5:00:07,,,Bastion,plains,,,,X,,,,,,,0:28:14,,8,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5964593149380420199,,,Treasure,No Vod,0,2,"1,406",FALSE,,,,,,,,,"4th treasure in a row blind did top and bottom treaure, scary moment top of treasure",
5/5/2022 5:00:06,,,Bastion,plains,,,,X,,,,,,,0:27:09,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7104990428998678239,,,Treasure,No Vod,0,0,"1,405",FALSE,,,,,,,,,missplaced obby so blinded but like 400 block ocean exposed,
5/5/2022 5:00:05,,,Bastion,plains,,,,X,,,,,,,0:33:57,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572027288734508108,,,Treasure/Treasure,No Vod,0,2,"1,404",FALSE,,,,,,,,,top treasure first bottom treasure second dug around a lot,
5/5/2022 5:00:04,,,Bastion,taiga,,,,X,,,,,,,0:22:41,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712025486579043611,,,Housing,No Vod,0,1,"1,403",FALSE,,,,,,,,,eye spy average seed otherwise,
5/5/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:31:31,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503595190144375461,,,Treasure,No Vod,0,1,"1,402",FALSE,,,,,,,,,educated from home portal 10 degree angle change,
5/5/2022 5:00:02,,,Bastion,plains,,,,X,,,,,,,0:28:44,,8,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324257929152118651,,,Bridge,No Vod,0,1,"1,401",FALSE,,,,,,,,,worst blind ever pog,
5/5/2022 5:00:01,,,Bastion,forest,,,,X,,,,,,,0:25:05,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6558307326138268492,,,Stables,No Vod,0,0,"1,400",FALSE,,,,,,,,,crazy end platform hit 0  hard time finding fort,
5/5/2022 5:00:00,,,Bastion,forest,,,,X,,,,,,,0:37:34,,9,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2479260495356588837,,,Housing,No Vod,0,0,"1,399",FALSE,,,,,,,,,troll end hit some sick shots though fortress first couldnt find bastion for 12 years mushroom island educated portal,
5/4/2022 5:00:08,,,Bastion,forest,,,,X,,,,,,,0:25:50,,8,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3181969655648416611,,,Treasure/Treasure,No Vod,0,1,"1,398",FALSE,,,,,,,,,really bad stronghold looting 3 in ruined portal in nether ,
5/4/2022 5:00:07,,,Bastion,plains,,,,X,,,,,,,0:32:32,,9,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4925837271200268539,,,Housing,No Vod,0,0,"1,397",FALSE,,,,,,,,,crazy tall fort eye spy .6 angle change dug 750 block of netherrack,
5/4/2022 5:00:06,,,Bastion,beach,,,,X,,,,,,,0:36:41,,8,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7633287838925488657,,,Treasure,No Vod,0,0,"1,396",FALSE,,,,,,,,,gross seed overall everything was blah,
5/4/2022 5:00:05,,,Bastion,forest,,,,X,,,,,,,0:27:35,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-955371609392356785,,,Housing,No Vod,0,4,"1,395",FALSE,,,,,,,,,3+1 educated instead of axis fort first 11 min enter,
5/4/2022 5:00:04,,,Bastion,beach,,,,X,,,,,,,0:23:11,,8,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056765278669043029,,,Bridge,No Vod,0,0,"1,394",FALSE,,,,,,,,,"ocean exposed portal room eye spied went into ocean to find pr, standard otherwise",
5/4/2022 5:00:03,,,Bastion,forest,,,,X,,,,,,,0:24:48,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3187654073821597110,,,Treasure,No Vod,0,1,"1,393",FALSE,,,,,,,,,1800 blind decent nether sick bed clutch in end,
5/4/2022 5:00:02,,,Bastion,beach,,,,X,,,,,,,0:23:03,,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522294626959494065,,,Housing,No Vod,0,0,"1,392",FALSE,,,,,,,,,weird overworld decent nether like 1600 blind,
5/4/2022 5:00:01,,,Bastion,taiga,,,,X,,,,,,,0:37:45,,9,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727798673968878773,,,Treasure,No Vod,0,2,"1,391",FALSE,,,,,,,,,dragon flew away on 0 insanely scuffed end afterwards fort first top and bottom treasure,
5/4/2022 5:00:00,,,Bastion,forest,,,,X,,,,,,,0:29:04,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7145607967716065027,,,Bridge,No Vod,0,3,"1,390",FALSE,,,,,,,,,game crashed on credits but got the time anyway awful triangulation bad blind fort first,
5/3/2022 5:00:11,,,Bastion,plains,,,,X,,,,,,,0:22:54,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5297581985287849060,,,Bridge,No Vod,0,1,"1,389",FALSE,,,,,,,,,dug 200 blocks before finding any terrain at all (spawned in wall) found debris on way,
5/3/2022 5:00:10,,,Bastion,plains,,,,X,,,,,,,0:24:56,,8,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2904443352896737903,,,Treasure,No Vod,0,2,"1,388",FALSE,,,,,,,,,this is a youtube run,
5/3/2022 5:00:09,,,Bastion,forest,,,,X,,,,,,,0:20:42,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1021780341282297674,,,Treasure,No Vod,0,0,"1,387",FALSE,,,,,,,,,0'ed wouldve sub 20'ed but needed to cook baked potatoes epic decent nether blind only,
5/3/2022 5:00:08,,,Bastion,plains,,,,X,,,,,,,0:23:04,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000138837281588597,,,Bridge,No Vod,0,1,"1,386",FALSE,,,,,,,,,2660 blind awful garbage end game split in general wither skull,
5/3/2022 5:00:07,,,Bastion,plains,,,,X,,,,,,,0:30:44,,8,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170044172714608751,,,Housing,No Vod,0,0,"1,385",FALSE,,,,,,,,,annoying overworld eye spy insanely hard fort first,
5/3/2022 5:00:06,,,Bastion,plains,,,,X,,,,,,,0:23:05,,8,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721128626865629280,,,Housing,No Vod,0,1,"1,384",FALSE,,,,,,,,,really scary overworld decent nether i guess wack stronghold,
